Año,Día,Hora,SentidoNorte,SentidoSur
2023,308,7,1524,1944
2023,308,8,2005,2446
2023,308,9,1466,1507
2023,308,10,1491,1309
2023,308,11,936,1400
2023,308,12,815,1331
2023,308,13,1678,1944
2023,308,14,1716,2202
2023,308,15,2503,2365
2023,308,16,2621,3339
2023,308,17,3022,3589
2023,308,18,4399,3540
2023,308,19,3433,3362
2023,308,20,2612,2177
2023,308,21,1695,1541
2023,308,22,1978,1150
2023,308,23,543,933
2023,309,0,108,370
2023,309,1,104,177
2023,309,2,64,69
2023,309,3,73,89
2023,309,4,55,147
2023,309,5,305,316
2023,309,6,708,602
2023,309,7,1797,1888
2023,309,8,1527,2338
2023,309,9,1667,1507
2023,309,10,1210,1672
2023,309,11,1680,1128
2023,309,12,920,1301
2023,309,13,1733,1760
2023,309,14,1886,1954
2023,309,15,2894,2798
2023,309,16,3119,2568
2023,309,17,3833,3185
2023,309,18,4371,4187
2023,309,19,3048,3065
2023,309,20,2010,2938
2023,309,21,2014,1956
2023,309,22,1777,1318
2023,309,23,1399,534
2023,310,0,361,174
2023,310,1,213,169
2023,310,2,96,89
2023,310,3,70,89
2023,310,4,86,96
2023,310,5,367,332
2023,310,6,863,914
2023,310,7,1231,1680
2023,310,8,2162,2267
2023,310,9,1435,1457
2023,310,10,1147,1564
2023,310,11,916,1680
2023,310,12,989,1449
2023,310,13,1128,1895
2023,310,14,1910,2444
2023,310,15,2005,2914
2023,310,16,2532,3415
2023,310,17,3109,3307
2023,310,18,4303,3829
2023,310,19,3660,3219
2023,310,20,2912,2442
2023,310,21,1519,2135
2023,310,22,1979,1705
2023,310,23,1101,1371
2023,311,0,353,179
2023,311,1,184,106
2023,311,2,81,99
2023,311,3,58,78
2023,311,4,50,119
2023,311,5,257,239
2023,311,6,933,858
2023,311,7,1020,1791
2023,311,8,1893,2404
2023,311,9,1750,2118
2023,311,10,1125,1757
2023,311,11,1478,1527
2023,311,12,1484,1500
2023,311,13,1039,1700
2023,311,14,2368,2481
2023,311,15,2806,2492
2023,311,16,3440,2551
2023,311,17,3978,3977
2023,311,18,3888,3619
2023,311,19,3006,3310
2023,311,20,2598,2198
2023,311,21,1599,2020
2023,311,22,1386,1139
2023,311,23,1211,651
2023,312,0,185,308
2023,312,1,79,142
2023,312,2,54,83
2023,312,3,74,74
2023,312,4,137,66
2023,312,5,263,225
2023,312,6,895,794
2023,312,7,1098,1730
2023,312,8,1544,1983
2023,312,9,2058,1554
2023,312,10,1478,1651
2023,312,11,1467,1508
2023,312,12,929,1579
2023,312,13,1577,1528
2023,312,14,1613,2277
2023,312,15,2555,2954
2023,312,16,2895,3403
2023,312,17,3326,3947
2023,312,18,3737,3777
2023,312,19,3300,3044
2023,312,20,2547,2783
2023,312,21,2497,2380
2023,312,22,1454,1995
2023,312,23,731,1155
2023,313,0,107,393
2023,313,1,208,160
2023,313,2,84,73
2023,313,3,81,59
2023,313,4,63,72
2023,313,5,236,384
2023,313,6,546,584
2023,313,7,1637,1628
2023,313,8,1505,2035
2023,313,9,1509,1439
2023,313,10,1371,1019
2023,313,11,1409,1521
2023,313,12,862,1499
2023,313,13,1291,1731
2023,313,14,1840,1704
2023,313,15,2951,2092
2023,313,16,2515,2892
2023,313,17,3532,3753
2023,313,18,3769,3688
2023,313,19,3035,3971
2023,313,20,2066,2619
2023,313,21,2049,1932
2023,313,22,1999,1782
2023,313,23,1371,763
2023,314,0,234,324
2023,314,1,229,98
2023,314,2,63,66
2023,314,3,81,59
2023,314,4,52,118
2023,314,5,361,323
2023,314,6,941,531
2023,314,7,1807,1378
2023,314,8,1948,1669
2023,314,9,1622,1245
2023,314,10,1707,1716
2023,314,11,1005,1693
2023,314,12,1291,1190
2023,314,13,1963,1224
2023,314,14,2358,1964
2023,314,15,2512,2199
2023,314,16,3486,3345
2023,314,17,3850,3673
2023,314,18,4286,4118
2023,314,19,3440,3737
2023,314,20,2819,2959
2023,314,21,1687,1852
2023,314,22,1770,1709
2023,314,23,686,589
2023,315,0,245,164
2023,315,1,197,228
2023,315,2,51,57
2023,315,3,84,60
2023,315,4,146,128
2023,315,5,315,336
2023,315,6,939,533
2023,315,7,1870,1727
2023,315,8,1992,2254
2023,315,9,2110,1216
2023,315,10,1526,1598
2023,315,11,1649,1300
2023,315,12,826,986
2023,315,13,1342,1431
2023,315,14,1996,2069
2023,315,15,2058,2636
2023,315,16,3101,3212
2023,315,17,3268,3659
2023,315,18,3545,3580
2023,315,19,3313,3135
2023,315,20,2889,2383
2023,315,21,2112,1977
2023,315,22,1460,1181
2023,315,23,1036,1019
2023,316,0,398,349
2023,316,1,96,110
2023,316,2,68,70
2023,316,3,79,73
2023,316,4,140,104
2023,316,5,254,395
2023,316,6,787,601
2023,316,7,1660,1361
2023,316,8,2341,1582
2023,316,9,1634,1285
2023,316,10,1655,1140
2023,316,11,1642,1074
2023,316,12,929,1422
2023,316,13,1931,1833
2023,316,14,2057,1953
2023,316,15,2547,2603
2023,316,16,2525,3303
2023,316,17,3256,3238
2023,316,18,4119,3898
2023,316,19,3755,3047
2023,316,20,2580,2308
2023,316,21,2155,1644
2023,316,22,1238,1051
2023,316,23,1127,1395
2023,317,0,143,180
2023,317,1,125,174
2023,317,2,65,55
2023,317,3,68,97
2023,317,4,102,79
2023,317,5,258,357
2023,317,6,817,751
2023,317,7,1365,1234
2023,317,8,1689,2223
2023,317,9,1282,1345
2023,317,10,1513,1739
2023,317,11,1050,1696
2023,317,12,1291,881
2023,317,13,1427,1508
2023,317,14,2233,2447
2023,317,15,2404,2438
2023,317,16,3022,2822
2023,317,17,3049,3372
2023,317,18,4325,3678
2023,317,19,3316,3695
2023,317,20,2301,2402
2023,317,21,1795,1691
2023,317,22,1972,1677
2023,317,23,1201,1131
2023,318,0,115,142
2023,318,1,97,208
2023,318,2,62,57
2023,318,3,54,56
2023,318,4,56,117
2023,318,5,200,317
2023,318,6,557,658
2023,318,7,1590,1852
2023,318,8,1757,1980
2023,318,9,1819,1414
2023,318,10,1650,1757
2023,318,11,1148,1388
2023,318,12,1012,1478
2023,318,13,1162,1068
2023,318,14,1958,2463
2023,318,15,2731,2583
2023,318,16,2560,3273
2023,318,17,3755,3724
2023,318,18,4420,3784
2023,318,19,3862,3925
2023,318,20,2550,2589
2023,318,21,2371,1900
2023,318,22,1700,1881
2023,318,23,903,554
2023,319,0,213,246
2023,319,1,77,99
2023,319,2,66,72
2023,319,3,67,64
2023,319,4,126,75
2023,319,5,231,203
2023,319,6,713,733
2023,319,7,1500,1502
2023,319,8,1509,1535
2023,319,9,1223,1427
2023,319,10,1709,1025
2023,319,11,1607,1079
2023,319,12,1401,812
2023,319,13,1962,1370
2023,319,14,1618,1655
2023,319,15,2232,2022
2023,319,16,3424,2700
2023,319,17,3362,3938
2023,319,18,3810,4189
2023,319,19,3857,3953
2023,319,20,2120,2507
2023,319,21,2417,1799
2023,319,22,1082,1629
2023,319,23,1159,1384
2023,320,0,262,397
2023,320,1,229,191
2023,320,2,58,80
2023,320,3,72,63
2023,320,4,67,80
2023,320,5,373,201
2023,320,6,805,609
2023,320,7,1801,1382
2023,320,8,1562,1974
2023,320,9,1355,1509
2023,320,10,1140,1404
2023,320,11,1187,1131
2023,320,12,1027,1037
2023,320,13,2000,1378
2023,320,14,1591,2032
2023,320,15,2251,2237
2023,320,16,2628,2677
2023,320,17,3980,3187
2023,320,18,4376,3626
2023,320,19,3995,3909
2023,320,20,2893,2497
2023,320,21,2370,1797
2023,320,22,2000,1941
2023,320,23,1129,1439
2023,321,0,338,327
2023,321,1,225,88
2023,321,2,98,60
2023,321,3,53,63
2023,321,4,94,134
2023,321,5,252,382
2023,321,6,815,938
2023,321,7,1190,1611
2023,321,8,2374,1545
2023,321,9,1375,1544
2023,321,10,1465,1072
2023,321,11,984,1169
2023,321,12,1153,955
2023,321,13,1124,1239
2023,321,14,2458,1560
2023,321,15,2839,2671
2023,321,16,3424,2586
2023,321,17,3895,3881
2023,321,18,3797,4364
2023,321,19,3629,3643
2023,321,20,2874,2607
2023,321,21,1742,2026
2023,321,22,1878,1439
2023,321,23,1130,839
2023,322,0,305,235
2023,322,1,126,51
2023,322,2,61,59
2023,322,3,96,93
2023,322,4,138,133
2023,322,5,289,291
2023,322,6,933,788
2023,322,7,1077,1343
2023,322,8,1800,1626
2023,322,9,1701,1703
2023,322,10,1057,1309
2023,322,11,1406,1510
2023,322,12,1039,1589
2023,322,13,1362,1284
2023,322,14,1802,2128
2023,322,15,2456,2013
2023,322,16,2889,2647
2023,322,17,3561,3521
2023,322,18,3880,4063
2023,322,19,3973,3478
2023,322,20,2491,2611
2023,322,21,2457,2157
2023,322,22,1904,1233
2023,322,23,1010,1224
2023,323,0,389,328
2023,323,1,196,163
2023,323,2,91,56
2023,323,3,78,51
2023,323,4,105,51
2023,323,5,244,288
2023,323,6,740,693
2023,323,7,1533,1600
2023,323,8,1998,2254
2023,323,9,1857,1971
2023,323,10,1686,1526
2023,323,11,1507,1026
2023,323,12,977,1130
2023,323,13,1337,1760
2023,323,14,2220,2149
2023,323,15,2347,2685
2023,323,16,3470,3227
2023,323,17,3088,3649
2023,323,18,4156,3506
2023,323,19,3317,3743
2023,323,20,2494,2271
2023,323,21,2106,1911
2023,323,22,1379,1400
2023,323,23,1021,1258
2023,324,0,348,305
2023,324,1,135,167
2023,324,2,85,66
2023,324,3,87,78
2023,324,4,128,135
2023,324,5,326,360
2023,324,6,916,931
2023,324,7,1532,1837
2023,324,8,2252,1904
2023,324,9,1385,1317
2023,324,10,1239,1283
2023,324,11,1125,1380
2023,324,12,914,1189
2023,324,13,1397,1385
2023,324,14,2197,2269
2023,324,15,2201,2021
2023,324,16,3479,2744
2023,324,17,3323,3187
2023,324,18,3626,3560
2023,324,19,3333,3293
2023,324,20,2561,2962
2023,324,21,2315,1924
2023,324,22,1407,1910
2023,324,23,716,1366
2023,325,0,163,329
2023,325,1,96,55
2023,325,2,100,92
2023,325,3,94,53
2023,325,4,101,97
2023,325,5,362,261
2023,325,6,991,527
2023,325,7,1864,1975
2023,325,8,2450,1904
2023,325,9,1648,1708
2023,325,10,1504,1445
2023,325,11,1376,1065
2023,325,12,1204,1373
2023,325,13,1438,1624
2023,325,14,1971,2261
2023,325,15,2683,2149
2023,325,16,3494,3325
2023,325,17,3739,3336
2023,325,18,4446,4196
2023,325,19,3242,3890
2023,325,20,2453,2901
2023,325,21,1747,1758
2023,325,22,1463,1218
2023,325,23,640,504
2023,326,0,135,310
2023,326,1,121,156
2023,326,2,83,74
2023,326,3,53,64
2023,326,4,119,61
2023,326,5,363,363
2023,326,6,855,771
2023,326,7,1379,1680
2023,326,8,2387,1588
2023,326,9,2144,1710
2023,326,10,1690,1717
2023,326,11,1471,1250
2023,326,12,1428,1592
2023,326,13,1419,1541
2023,326,14,1576,2053
2023,326,15,2031,2580
2023,326,16,3204,2730
2023,326,17,3914,3680
2023,326,18,3893,3889
2023,326,19,3719,3484
2023,326,20,2434,2770
2023,326,21,2030,1859
2023,326,22,1683,1130
2023,326,23,602,681
2023,327,0,223,183
2023,327,1,74,138
2023,327,2,73,98
2023,327,3,56,75
2023,327,4,96,121
2023,327,5,314,356
2023,327,6,544,861
2023,327,7,1850,1175
2023,327,8,1641,2419
2023,327,9,1400,1242
2023,327,10,1342,1425
2023,327,11,1185,1586
2023,327,12,1565,1200
2023,327,13,1908,1755
2023,327,14,1783,2254
2023,327,15,2967,2802
2023,327,16,2766,2995
2023,327,17,3147,3209
2023,327,18,3829,4409
2023,327,19,3991,3147
2023,327,20,2395,2865
2023,327,21,2334,1669
2023,327,22,1831,1081
2023,327,23,722,1189
2023,328,0,386,177
2023,328,1,96,141
2023,328,2,68,51
2023,328,3,67,50
2023,328,4,146,75
2023,328,5,393,385
2023,328,6,599,797
2023,328,7,1101,1717
2023,328,8,1944,1683
2023,328,9,1896,1448
2023,328,10,1272,1440
2023,328,11,1446,951
2023,328,12,904,1173
2023,328,13,1218,1161
2023,328,14,2026,2448
2023,328,15,2177,2764
2023,328,16,2995,2543
2023,328,17,3756,3705
2023,328,18,4292,4113
2023,328,19,3651,3441
2023,328,20,2671,2342
2023,328,21,2240,1837
2023,328,22,1402,1835
2023,328,23,1080,1134
2023,329,0,181,363
2023,329,1,241,95
2023,329,2,65,95
2023,329,3,95,75
2023,329,4,134,111
2023,329,5,377,381
2023,329,6,954,971
2023,329,7,1747,1227
2023,329,8,1789,1726
2023,329,9,1726,1353
2023,329,10,1251,1720
2023,329,11,1267,1146
2023,329,12,921,1086
2023,329,13,1752,1393
2023,329,14,2121,1584
2023,329,15,2730,2772
2023,329,16,2899,3105
2023,329,17,3313,3970
2023,329,18,3600,3538
2023,329,19,3701,3803
2023,329,20,2965,2875
2023,329,21,2412,2175
2023,329,22,1648,1424
2023,329,23,1254,791
2023,330,0,144,225
2023,330,1,247,146
2023,330,2,75,88
2023,330,3,83,84
2023,330,4,141,126
2023,330,5,251,390
2023,330,6,777,723
2023,330,7,1776,1464
2023,330,8,2463,2330
2023,330,9,2079,1267
2023,330,10,1516,1658
2023,330,11,1285,1683
2023,330,12,1504,1035
2023,330,13,1541,1074
2023,330,14,1885,2132
2023,330,15,2760,2711
2023,330,16,3419,3233
2023,330,17,3035,3590
2023,330,18,4009,4127
2023,330,19,3066,3199
2023,330,20,2502,2430
2023,330,21,1866,2069
2023,330,22,1114,1172
2023,330,23,1459,733
2023,331,0,197,272
2023,331,1,120,187
2023,331,2,74,84
2023,331,3,70,89
2023,331,4,131,75
2023,331,5,377,219
2023,331,6,959,650
2023,331,7,1356,1360
2023,331,8,1556,2221
2023,331,9,1713,1933
2023,331,10,1529,1685
2023,331,11,1432,1012
2023,331,12,1182,1260
2023,331,13,1064,1611
2023,331,14,2133,1613
2023,331,15,2423,2349
2023,331,16,2764,3157
2023,331,17,3456,3392
2023,331,18,3948,4259
2023,331,19,3923,3387
2023,331,20,2121,2252
2023,331,21,1795,2170
2023,331,22,1635,1259
2023,331,23,564,595
2023,332,0,305,385
2023,332,1,88,174
2023,332,2,63,91
2023,332,3,81,63
2023,332,4,106,86
2023,332,5,354,350
2023,332,6,778,605
2023,332,7,1876,1016
2023,332,8,2402,1626
2023,332,9,1669,2166
2023,332,10,1469,1232
2023,332,11,1496,1436
2023,332,12,855,1031
2023,332,13,1796,1848
2023,332,14,1523,1885
2023,332,15,2373,2564
2023,332,16,3309,3317
2023,332,17,3094,3260
2023,332,18,3918,4026
2023,332,19,3011,3857
2023,332,20,2493,2491
2023,332,21,2224,2337
2023,332,22,1850,1115
2023,332,23,957,655
2023,333,0,241,190
2023,333,1,81,173
2023,333,2,53,99
2023,333,3,70,97
2023,333,4,137,105
2023,333,5,324,395
2023,333,6,795,609
2023,333,7,1839,1077
2023,333,8,2053,2291
2023,333,9,1838,1244
2023,333,10,1439,1172
2023,333,11,1042,1602
2023,333,12,1449,1109
2023,333,13,1646,1181
2023,333,14,1652,1629
2023,333,15,2901,2311
2023,333,16,2690,2660
2023,333,17,3470,3032
2023,333,18,3553,3806
2023,333,19,3440,3531
2023,333,20,2049,2446
2023,333,21,1884,2266
2023,333,22,1617,1712
2023,333,23,1412,1356
2023,334,0,265,262
2023,334,1,156,243
2023,334,2,91,52
2023,334,3,90,63
2023,334,4,137,95
2023,334,5,391,309
2023,334,6,801,900
2023,334,7,1318,1590
2023,334,8,2109,1638
2023,334,9,1803,1221
2023,334,10,1327,1734
2023,334,11,1425,1620
2023,334,12,838,1285
2023,334,13,1425,1456
2023,334,14,2364,2408
2023,334,15,2615,2028
2023,334,16,3085,2783
2023,334,17,3442,3934
2023,334,18,3939,3883
2023,334,19,3253,3410
2023,334,20,2327,2780
2023,334,21,2204,1701
2023,334,22,1557,1513
2023,334,23,1455,730
2023,335,0,172,370
2023,335,1,52,115
2023,335,2,76,82
2023,335,3,93,72
2023,335,4,75,71
2023,335,5,396,287
2023,335,6,556,545
2023,335,7,1313,1627
2023,335,8,1637,2441
2023,335,9,1224,1836
2023,335,10,1320,1594
2023,335,11,1374,1470
2023,335,12,1126,1379
2023,335,13,1016,1072
2023,335,14,1557,2131
2023,335,15,2329,2404
2023,335,16,2725,3395
2023,335,17,3523,3269
2023,335,18,3723,4447
2023,335,19,3385,3833
2023,335,20,2048,2473
2023,335,21,2451,1691
2023,335,22,1252,1329
2023,335,23,1445,869
2023,336,0,253,336
2023,336,1,231,67
2023,336,2,57,75
2023,336,3,94,72
2023,336,4,122,142
2023,336,5,213,229
2023,336,6,829,982
2023,336,7,1178,1238
2023,336,8,2020,1511
2023,336,9,1282,2020
2023,336,10,1414,1243
2023,336,11,905,1032
2023,336,12,1045,1161
2023,336,13,1114,1751
2023,336,14,2091,1932
2023,336,15,2364,2344
2023,336,16,2524,3013
2023,336,17,3802,3389
2023,336,18,4352,3741
2023,336,19,3730,3856
2023,336,20,2524,2401
2023,336,21,1831,1949
2023,336,22,1487,1296
2023,336,23,1136,776
2023,337,0,205,224
2023,337,1,85,131
2023,337,2,90,97
2023,337,3,63,59
2023,337,4,51,78
2023,337,5,337,375
2023,337,6,607,898
2023,337,7,1064,1523
2023,337,8,1511,1830
2023,337,9,1465,2126
2023,337,10,1493,1129
2023,337,11,1193,1424
2023,337,12,1562,1182
2023,337,13,1267,1326
2023,337,14,2092,2472
2023,337,15,2367,2974
2023,337,16,2878,2506
2023,337,17,3609,3897
2023,337,18,4254,4494
2023,337,19,3459,3237
2023,337,20,2222,2288
2023,337,21,2214,2374
2023,337,22,1950,1359
2023,337,23,1265,501
2023,338,0,358,130
2023,338,1,140,59
2023,338,2,68,69
2023,338,3,78,76
2023,338,4,80,98
2023,338,5,221,304
2023,338,6,879,566
2023,338,7,1738,1565
2023,338,8,1780,1960
2023,338,9,2178,2170
2023,338,10,1575,1344
2023,338,11,1409,1556
2023,338,12,805,1555
2023,338,13,1753,1384
2023,338,14,2397,1775
2023,338,15,2411,2220
2023,338,16,2635,3222
2023,338,17,3756,3781
2023,338,18,3555,3682
2023,338,19,3509,3442
2023,338,20,2936,2086
2023,338,21,1897,1957
2023,338,22,1210,1275
2023,338,23,1415,1498
2023,339,0,123,225
2023,339,1,67,153
2023,339,2,99,70
2023,339,3,57,67
2023,339,4,78,82
2023,339,5,386,313
2023,339,6,970,984
2023,339,7,1101,1988
2023,339,8,1917,2177
2023,339,9,1256,1257
2023,339,10,1747,1178
2023,339,11,908,1318
2023,339,12,1125,1030
2023,339,13,1307,1407
2023,339,14,1781,2382
2023,339,15,2094,2120
2023,339,16,3008,3131
2023,339,17,3233,3935
2023,339,18,3968,4412
2023,339,19,3293,3356
2023,339,20,2318,2571
2023,339,21,1813,2097
2023,339,22,1700,1521
2023,339,23,917,920
2023,340,0,246,180
2023,340,1,63,229
2023,340,2,98,57
2023,340,3,71,60
2023,340,4,62,53
2023,340,5,258,373
2023,340,6,851,926
2023,340,7,1699,1685
2023,340,8,2384,1779
2023,340,9,1268,1246
2023,340,10,1051,1304
2023,340,11,1000,1210
2023,340,12,1545,986
2023,340,13,1275,1379
2023,340,14,2044,2183
2023,340,15,2804,2626
2023,340,16,3285,2942
2023,340,17,3883,3960
2023,340,18,4308,4055
2023,340,19,3476,3083
2023,340,20,2036,2776
2023,340,21,1992,2414
2023,340,22,1777,1428
2023,340,23,1418,1366
2023,341,0,341,109
2023,341,1,190,203
2023,341,2,99,100
2023,341,3,86,81
2023,341,4,89,113
2023,341,5,236,231
2023,341,6,802,621
2023,341,7,1297,1851
2023,341,8,1572,1588
2023,341,9,1527,1351
2023,341,10,1601,1074
2023,341,11,1291,1392
2023,341,12,970,1147
2023,341,13,1345,1417
2023,341,14,1633,2259
2023,341,15,2697,2422
2023,341,16,3204,2626
2023,341,17,3422,3847
2023,341,18,4496,3549
2023,341,19,3437,3457
2023,341,20,2127,2443
2023,341,21,2182,2215
2023,341,22,1719,1723
2023,341,23,1471,1123
2023,342,0,108,357
2023,342,1,91,192
2023,342,2,63,88
2023,342,3,56,73
2023,342,4,53,90
2023,342,5,354,305
2023,342,6,998,997
2023,342,7,1515,1074
2023,342,8,1845,2154
2023,342,9,1924,1300
2023,342,10,1650,1292
2023,342,11,1588,1507
2023,342,12,1371,946
2023,342,13,1625,1793
2023,342,14,1886,1607
2023,342,15,2843,2874
2023,342,16,3433,2640
2023,342,17,3746,3235
2023,342,18,3957,4004
2023,342,19,3779,3263
2023,342,20,2768,2357
2023,342,21,2081,1536
2023,342,22,1081,1752
2023,342,23,1066,916
2023,343,0,315,151
2023,343,1,236,131
2023,343,2,77,56
2023,343,3,90,80
2023,343,4,150,93
2023,343,5,400,304
2023,343,6,527,712
2023,343,7,1650,1045
2023,343,8,1709,2165
2023,343,9,2170,1287
2023,343,10,1324,1532
2023,343,11,1506,1503
2023,343,12,870,1269
2023,343,13,1498,1015
2023,343,14,1518,1943
2023,343,15,2738,2286
2023,343,16,2932,3454
2023,343,17,3559,3491
2023,343,18,3564,3600
2023,343,19,3153,3344
2023,343,20,2763,2597
2023,343,21,1607,2500
2023,343,22,1040,1410
2023,343,23,919,694
2023,344,0,394,391
2023,344,1,104,101
2023,344,2,95,80
2023,344,3,85,75
2023,344,4,149,108
2023,344,5,343,388
2023,344,6,781,796
2023,344,7,1272,1557
2023,344,8,2159,2254
2023,344,9,1724,2130
2023,344,10,1449,1650
2023,344,11,1178,1325
2023,344,12,1226,1237
2023,344,13,1159,1090
2023,344,14,2312,2468
2023,344,15,2325,2851
2023,344,16,2641,2563
2023,344,17,3276,3384
2023,344,18,4094,3852
2023,344,19,3735,3231
2023,344,20,2764,2407
2023,344,21,2377,2097
2023,344,22,1842,1110
2023,344,23,963,1135
2023,345,0,256,316
2023,345,1,140,118
2023,345,2,51,94
2023,345,3,85,72
2023,345,4,109,75
2023,345,5,203,378
2023,345,6,842,605
2023,345,7,1941,1042
2023,345,8,1532,2133
2023,345,9,1543,1837
2023,345,10,1700,1334
2023,345,11,1011,1649
2023,345,12,1488,1004
2023,345,13,1893,1427
2023,345,14,2457,2253
2023,345,15,2000,2232
2023,345,16,3330,2631
2023,345,17,3566,3499
2023,345,18,4188,4018
2023,345,19,3301,3985
2023,345,20,2619,2153
2023,345,21,1581,1813
2023,345,22,1662,1532
2023,345,23,1248,926
2023,346,0,126,201
2023,346,1,113,152
2023,346,2,89,52
2023,346,3,90,61
2023,346,4,67,137
2023,346,5,309,372
2023,346,6,854,681
2023,346,7,1588,1142
2023,346,8,1786,2097
2023,346,9,1543,2165
2023,346,10,1155,1525
2023,346,11,1524,1290
2023,346,12,1435,1237
2023,346,13,1814,1398
2023,346,14,2499,2481
2023,346,15,2660,2861
2023,346,16,3336,2946
2023,346,17,3214,3459
2023,346,18,3959,4254
2023,346,19,3517,3913
2023,346,20,2544,2810
2023,346,21,2344,1808
2023,346,22,1675,1234
2023,346,23,932,774
2023,347,0,347,212
2023,347,1,87,55
2023,347,2,74,54
2023,347,3,81,71
2023,347,4,131,75
2023,347,5,243,310
2023,347,6,926,599
2023,347,7,1096,1369
2023,347,8,1921,2446
2023,347,9,1592,1539
2023,347,10,1769,1088
2023,347,11,1598,1620
2023,347,12,1398,1396
2023,347,13,1133,1191
2023,347,14,1683,1860
2023,347,15,2662,2168
2023,347,16,2949,2942
2023,347,17,3492,3157
2023,347,18,3639,4314
2023,347,19,3865,3393
2023,347,20,2874,2215
2023,347,21,2107,1868
2023,347,22,1386,1725
2023,347,23,1272,1112
2023,348,0,118,171
2023,348,1,176,226
2023,348,2,88,56
2023,348,3,61,81
2023,348,4,145,122
2023,348,5,322,383
2023,348,6,909,945
2023,348,7,1301,1379
2023,348,8,2223,1709
2023,348,9,1553,1666
2023,348,10,1208,1351
2023,348,11,1450,959
2023,348,12,1132,1317
2023,348,13,1431,1043
2023,348,14,1646,1548
2023,348,15,2964,2029
2023,348,16,3285,3163
2023,348,17,3548,3941
2023,348,18,4030,4329
2023,348,19,3802,3840
2023,348,20,2266,2200
2023,348,21,2038,2252
2023,348,22,1856,1280
2023,348,23,797,566
2023,349,0,225,270
2023,349,1,142,82
2023,349,2,73,82
2023,349,3,82,98
2023,349,4,90,62
2023,349,5,314,280
2023,349,6,802,988
2023,349,7,1577,1013
2023,349,8,2132,1992
2023,349,9,1744,1528
2023,349,10,1655,1732
2023,349,11,1075,938
2023,349,12,808,823
2023,349,13,1281,1901
2023,349,14,1990,1955
2023,349,15,2248,2944
2023,349,16,2792,2960
2023,349,17,3189,3344
2023,349,18,4107,4417
2023,349,19,3561,3250
2023,349,20,2382,2446
2023,349,21,2263,2456
2023,349,22,1899,1461
2023,349,23,1300,1080
2023,350,0,219,130
2023,350,1,158,151
2023,350,2,99,70
2023,350,3,88,68
2023,350,4,106,133
2023,350,5,352,236
2023,350,6,889,723
2023,350,7,1383,1466
2023,350,8,2176,2133
2023,350,9,1463,2104
2023,350,10,1581,1489
2023,350,11,935,1114
2023,350,12,1337,1262
2023,350,13,1989,1590
2023,350,14,2084,1926
2023,350,15,2280,2128
2023,350,16,2718,2976
2023,350,17,3344,3512
2023,350,18,4013,4484
2023,350,19,3502,3538
2023,350,20,2157,2856
2023,350,21,1531,2440
2023,350,22,1710,1517
2023,350,23,1387,1286
2023,351,0,257,120
2023,351,1,51,215
2023,351,2,75,94
2023,351,3,78,57
2023,351,4,107,61
2023,351,5,262,374
2023,351,6,740,610
2023,351,7,1186,1381
2023,351,8,2416,2411
2023,351,9,1839,1790
2023,351,10,1604,1353
2023,351,11,965,1578
2023,351,12,889,1565
2023,351,13,1309,1894
2023,351,14,2472,2279
2023,351,15,2939,2549
2023,351,16,2520,2959
2023,351,17,3539,3814
